count, Stick Right Slider (10cm), left pedal pos (cm), left slider pos (cm), right pedal pos (cm), right slider pos (cm), current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
4.73,0.99,0,0,0,0,0.087,0,0,0,0,
4.74,0.99,0,0,0,0,0.087,0,0,0,0,
4.75,0.99,0,0,0,0,0.087,0,0,0,0,
4.76,0.94,0,0,0,0,0.112,0,0,0,0,
4.77,0.94,0,0,0,0,0.112,0,0,0,0,
4.78,0.89,0,0,0,0,0.068,0,0,0,0,
4.79,0.89,0,0,0,0,0.068,0,0,0,0,
4.8,0.84,0,0,0,0,0.068,0,0,0,0,
4.81,0.84,0,0,0,0,0.058,0,0,0,0,
4.82,0.84,0,0,0,0,0.058,0,0,0,0,
4.83,0.79,0,0,0,0,0.029,0,0,0,0,
4.84,0.79,0,0,0,0,0.029,0,0,0,0,
4.85,0.74,0,0,0,0,-0.011,0,0,0,0,
4.86,0.74,0,0,0,0,-0.011,0,0,0,0,
4.87,0.7,0,0,0,0,-0.011,0,0,0,0,
4.88,0.7,0,0,0,0,0.066,0,0,0,0,
4.89,0.7,0,0,0,0,0.066,0,0,0,0,
4.9,0.65,0,0,0,0,0.051,0,0,0,0,
4.91,0.65,0,0,0,0,0.051,0,0,0,0,
4.92,0.61,0,0,0,0,0.005,0,0,0,0,
4.93,0.61,0,0,0,0,0.005,0,0,0,0,
4.94,0.57,0,0,0,0,0.005,0,0,0,0,
4.95,0.57,0,0,0,0,0.044,0,0,0,0,
4.96,0.57,0,0,0,0,0.044,0,0,0,0,
4.97,0.53,0,0,0,0,0.036,0,0,0,0,
4.98,0.53,0,0,0,0,0.036,0,0,0,0,
4.99,0.49,0,0,0,0,0.036,0,0,0,0,
5,0.49,0,0,0,0,0.049,0,0,0,0,
5.01,0.49,0,0,0,0,0.049,0,0,0,0,
5.02,0.45,0,0,0,0,0.069,0,0,0,0,
5.03,0.45,0,0,0,0,0.069,0,0,0,0,
5.04,0.42,0,0,0,0,0.037,0,0,0,0,
5.05,0.42,0,0,0,0,0.037,0,0,0,0,
5.06,0.42,0,0,0,0,0.037,0,0,0,0,
5.07,0.38,0,0,0,0,-0.017,0,0,0,0,
5.08,0.38,0,0,0,0,-0.017,0,0,0,0,
5.09,0.35,0,0,0,0,-0.036,0,0,0,0,
5.1,0.35,0,0,0,0,-0.036,0,0,0,0,
5.11,0.32,0,0,0,0,-0.036,0,0,0,0,
5.12,0.32,0,0,0,0,-0.035,0,0,0,0,
5.13,0.32,0,0,0,0,-0.035,0,0,0,0,
5.14,0.29,0,0,0,0,0.115,0,0,0,0,
5.15,0.29,0,0,0,0,0.115,0,0,0,0,
5.16,0.26,0,0,0,0,-0.028,0,0,0,0,
5.17,0.26,0,0,0,0,-0.028,0,0,0,0,
5.18,0.23,0,0,0,0,-0.028,0,0,0,0,
5.19,0.23,0,0,0,0,-0.05,0,0,0,0,
5.2,0.23,0,0,0,0,-0.05,0,0,0,0,
5.21,0.21,0,0,0,0,-0.033,0,0,0,0,
5.22,0.21,0,0,0,0,-0.033,0,0,0,0,
5.23,0.18,0,0,0,0,-0.044,0,0,0,0,
5.24,0.18,0,0,0,0,-0.044,0,0,0,0,
5.25,0.16,0,0,0,0,-0.044,0,0,0,0,
5.26,0.16,0,0,0,0,0.008,0,0,0,0,
5.27,0.16,0,0,0,0,0.008,0,0,0,0,
5.28,0.14,0,0,0,0,-0.036,0,0,0,0,
5.29,0.14,0,0,0,0,-0.036,0,0,0,0,
5.3,0.12,0,0,0,0,-0.002,0,0,0,0,
5.31,0.12,0,0,0,0,-0.002,0,0,0,0,
5.32,0.12,0,0,0,0,-0.002,0,0,0,0,
5.33,0.1,0,0,0,0,-0.028,0,0,0,0,
5.34,0.1,0,0,0,0,-0.028,0,0,0,0,
5.35,0.09,0,0,0,0,-0.021,0,0,0,0,
5.36,0.09,0,0,0,0,-0.021,0,0,0,0,
5.37,0.07,0,0,0,0,-0.037,0,0,0,0,
5.38,0.07,0,0,0,0,-0.037,0,0,0,0,
5.39,0.07,0,0,0,0,-0.037,0,0,0,0,
5.4,0.05,0,0,0,0,0.009,0,0,0,0,
5.41,0.05,0,0,0,0,0.009,0,0,0,0,
5.42,0.04,0,0,0,0,0.001,0,0,0,0,
5.43,0.04,0,0,0,0,0.001,0,0,0,0,
5.44,0.03,0,0,0,0,0.001,0,0,0,0,
5.45,0.03,0,0,0,0,-0.013,0,0,0,0,
5.46,0.03,0,0,0,0,-0.013,0,0,0,0,
5.47,0.02,0,0,0,0,-0.003,0,0,0,0,
5.48,0.02,0,0,0,0,-0.003,0,0,0,0,
5.49,0.01,0,0,0,0,-0.032,0,0,0,0,
5.5,0.01,0,0,0,0,-0.032,0,0,0,0,
5.51,0.01,0,0,0,0,-0.032,0,0,0,0,
5.52,0.01,0,0,0,0,-2.007,0,0,0,0,
5.53,0.01,0,0,0,0,-2.007,0,0,0,0,
5.54,0.01,0,0,0,0,-1.906,0,0,0,0,
5.55,0.01,0,0,0,0,-1.906,0,0,0,0,
5.56,0.02,0,0,0,0,-2.293,0,0,0,0,
5.57,0.02,0,0,0,0,-2.293,0,0,0,0,
5.58,0.05,0,0,0,0,-2.293,0,0,0,0,
5.59,0.05,0,0,0,0,-2.297,0,0,0,0,
5.6,0.05,0,0,0,0,-2.297,0,0,0,0,
5.61,0.09,0,0,0,0,-2.324,0,0,0,0,
5.62,0.09,0,0,0,0,-2.324,0,0,0,0,
5.63,0.14,0,0,0,0,-2.429,0,0,0,0,
5.64,0.14,0,0,0,0,-2.429,0,0,0,0,
5.65,0.21,0,0,0,0,-2.429,0,0,0,0,
5.66,0.21,0,0,0,0,-2.496,0,0,0,0,
5.67,0.21,0,0,0,0,-2.496,0,0,0,0,
5.68,0.29,0,0,0,0,-2.578,0,0,0,0,
5.69,0.29,0,0,0,0,-2.578,0,0,0,0,
5.7,0.38,0,0,0,0,-2.479,0,0,0,0,
5.71,0.38,0,0,0,0,-2.479,0,0,0,0,
5.72,0.38,0,0,0,0,-2.479,0,0,0,0,
5.73,0.48,0,0,0,0,-2.602,0,0,0,0,
5.74,0.48,0,0,0,0,-2.602,0,0,0,0,
5.75,0.6,0,0,0,0,-2.662,0,0,0,0,
5.76,0.6,0,0,0,0,-2.662,0,0,0,0,
5.77,0.74,0,0,0,0,-2.662,0,0,0,0,
5.78,0.74,0,0,0,0,-2.154,0,0,0,0,
5.79,0.74,0,0,0,0,-2.154,0,0,0,0,
5.8,0.87,0,0,0,0,-1.44,0,0,0,0,
5.81,0.87,0,0,0,0,-1.44,0,0,0,0,
5.82,1.02,0,0,0,0,-0.572,0,0,0,0,
5.83,1.02,0,0,0,0,-0.572,0,0,0,0,
5.84,1.17,0,0,0,0,-0.572,0,0,0,0,
5.85,1.17,0,0,0,0,-0.111,0,0,0,0,
5.86,1.17,0,0,0,0,-0.111,0,0,0,0,
5.87,1.32,0,0,0,0,-0.629,0,0,0,0,
5.88,1.32,0,0,0,0,-0.629,0,0,0,0,
5.89,1.48,0,0,0,0,-0.629,0,0,0,0,
5.9,1.48,0,0,0,0,-0.294,0,0,0,0,
5.91,1.48,0,0,0,0,-0.294,0,0,0,0,
5.92,1.64,0,0,0,0,-0.287,0,0,0,0,
5.93,1.64,0,0,0,0,-0.287,0,0,0,0,
5.94,1.79,0,0,0,0,-0.58,0,0,0,0,
5.95,1.79,0,0,0,0,-0.58,0,0,0,0,
5.96,1.79,0,0,0,0,-0.58,0,0,0,0,
5.97,1.94,0,0,0,0,-0.199,0,0,0,0,
5.98,1.94,0,0,0,0,-0.199,0,0,0,0,
5.99,2.08,0,0,0,0,-0.093,0,0,0,0,
6,2.08,0,0,0,0,-0.093,0,0,0,0,
6.01,2.24,0,0,0,0,-0.515,0,0,0,0,
6.02,2.24,0,0,0,0,-0.515,0,0,0,0,
6.03,2.24,0,0,0,0,-0.515,0,0,0,0,
6.04,2.39,0,0,0,0,-0.399,0,0,0,0,
6.05,2.39,0,0,0,0,-0.399,0,0,0,0,
6.06,2.54,0,0,0,0,-0.054,0,0,0,0,
6.07,2.54,0,0,0,0,-0.054,0,0,0,0,
6.08,2.68,0,0,0,0,-0.054,0,0,0,0,
6.09,2.68,0,0,0,0,6.05,0,0,0,0,
6.1,2.68,0,0,0,0,6.05,0,0,0,0,
6.11,2.79,0,0,0,0,4.237,0,0,0,0,
6.12,2.79,0,0,0,0,4.237,0,0,0,0,
6.13,2.88,0,0,0,0,3.194,0,0,0,0,
6.14,2.88,0,0,0,0,3.194,0,0,0,0,
6.15,2.88,0,0,0,0,3.194,0,0,0,0,
6.16,2.94,0,0,0,0,1.95,0,0,0,0,
6.17,2.94,0,0,0,0,1.95,0,0,0,0,
6.18,2.98,0,0,0,0,1.875,0,0,0,0,
6.19,2.98,0,0,0,0,1.875,0,0,0,0,
6.2,3,0,0,0,0,1.875,0,0,0,0,
6.21,3,0,0,0,0,1.996,0,0,0,0,
6.22,3,0,0,0,0,1.996,0,0,0,0,
6.23,3,0,0,0,0,1.996,0,0,0,0,
6.24,3.02,0,0,0,0,-0.068,0,0,0,0,
6.25,3.02,0,0,0,0,-0.068,0,0,0,0,
6.26,3.02,0,0,0,0,-0.051,0,0,0,0,
6.27,3.02,0,0,0,0,-0.051,0,0,0,0,
6.28,3.02,0,0,0,0,-0.051,0,0,0,0,
6.29,3.03,0,0,0,0,0.055,0,0,0,0,
6.3,3.03,0,0,0,0,0.055,0,0,0,0,
6.31,3.03,0,0,0,0,0.022,0,0,0,0,
6.32,3.03,0,0,0,0,0.022,0,0,0,0,
6.33,3.02,0,0,0,0,0.022,0,0,0,0,
6.34,3.02,0,0,0,0,0.312,0,0,0,0,
6.35,3.02,0,0,0,0,0.312,0,0,0,0,
6.36,3.02,0,0,0,0,0.411,0,0,0,0,
6.37,3.02,0,0,0,0,0.411,0,0,0,0,
6.38,3.02,0,0,0,0,0.419,0,0,0,0,
6.39,3.02,0,0,0,0,0.419,0,0,0,0,
6.4,3.02,0,0,0,0,0.419,0,0,0,0,
6.41,3.02,0,0,0,0,0.469,0,0,0,0,
6.42,3.02,0,0,0,0,0.469,0,0,0,0,
6.43,3.01,0,0,0,0,0.372,0,0,0,0,
6.44,3.01,0,0,0,0,0.372,0,0,0,0,
6.45,3,0,0,0,0,0.397,0,0,0,0,
6.46,3,0,0,0,0,0.397,0,0,0,0,
6.47,3,0,0,0,0,0.397,0,0,0,0,
6.48,2.99,0,0,0,0,0.401,0,0,0,0,
6.49,2.99,0,0,0,0,0.401,0,0,0,0,
6.5,2.98,0,0,0,0,0.424,0,0,0,0,
6.51,2.98,0,0,0,0,0.424,0,0,0,0,
6.52,2.98,0,0,0,0,0.424,0,0,0,0,
6.53,2.97,0,0,0,0,0.467,0,0,0,0,
6.54,2.97,0,0,0,0,0.467,0,0,0,0,
6.55,2.95,0,0,0,0,0.456,0,0,0,0,
6.56,2.95,0,0,0,0,0.456,0,0,0,0,
6.57,2.95,0,0,0,0,0.456,0,0,0,0,
6.58,2.94,0,0,0,0,0.471,0,0,0,0,
6.59,2.94,0,0,0,0,0.471,0,0,0,0,
6.6,2.92,0,0,0,0,0.526,0,0,0,0,
6.61,2.92,0,0,0,0,0.526,0,0,0,0,
6.62,2.9,0,0,0,0,0.445,0,0,0,0,
6.63,2.9,0,0,0,0,0.445,0,0,0,0,
6.64,2.9,0,0,0,0,0.445,0,0,0,0,
6.65,2.88,0,0,0,0,0.479,0,0,0,0,
6.66,2.88,0,0,0,0,0.479,0,0,0,0,
6.67,2.86,0,0,0,0,0.5,0,0,0,0,
6.68,2.86,0,0,0,0,0.5,0,0,0,0,
6.69,2.84,0,0,0,0,0.5,0,0,0,0,
6.7,2.84,0,0,0,0,0.486,0,0,0,0,
6.71,2.84,0,0,0,0,0.486,0,0,0,0,
6.72,2.82,0,0,0,0,0.51,0,0,0,0,
6.73,2.82,0,0,0,0,0.51,0,0,0,0,
6.74,2.79,0,0,0,0,0.431,0,0,0,0,
6.75,2.79,0,0,0,0,0.431,0,0,0,0,
6.76,2.79,0,0,0,0,0.431,0,0,0,0,
6.77,2.77,0,0,0,0,0.302,0,0,0,0,
6.78,2.77,0,0,0,0,0.302,0,0,0,0,
6.79,2.74,0,0,0,0,0.431,0,0,0,0,
6.8,2.74,0,0,0,0,0.431,0,0,0,0,
6.81,2.71,0,0,0,0,0.514,0,0,0,0,
6.82,2.71,0,0,0,0,0.514,0,0,0,0,
6.83,2.71,0,0,0,0,0.514,0,0,0,0,
6.84,2.68,0,0,0,0,0.409,0,0,0,0,
6.85,2.68,0,0,0,0,0.409,0,0,0,0,
6.86,2.64,0,0,0,0,0.456,0,0,0,0,
6.87,2.64,0,0,0,0,0.456,0,0,0,0,
6.88,2.64,0,0,0,0,0.456,0,0,0,0,
6.89,2.61,0,0,0,0,0.508,0,0,0,0,
6.9,2.61,0,0,0,0,0.508,0,0,0,0,
6.91,2.58,0,0,0,0,0.445,0,0,0,0,
6.92,2.58,0,0,0,0,0.445,0,0,0,0,
6.93,2.58,0,0,0,0,0.445,0,0,0,0,
6.94,2.54,0,0,0,0,0.528,0,0,0,0,
6.95,2.54,0,0,0,0,0.528,0,0,0,0,
6.96,2.5,0,0,0,0,0.546,0,0,0,0,
6.97,2.5,0,0,0,0,0.546,0,0,0,0,
6.98,2.46,0,0,0,0,0.46,0,0,0,0,
6.99,2.46,0,0,0,0,0.46,0,0,0,0,
7,2.42,0,0,0,0,0.46,0,0,0,0,
7.01,2.42,0,0,0,0,0.448,0,0,0,0,
7.02,2.42,0,0,0,0,0.448,0,0,0,0,
7.03,2.38,0,0,0,0,0.457,0,0,0,0,
7.04,2.38,0,0,0,0,0.457,0,0,0,0,
7.05,2.34,0,0,0,0,0.419,0,0,0,0,
7.06,2.34,0,0,0,0,0.419,0,0,0,0,
7.07,2.34,0,0,0,0,0.419,0,0,0,0,
7.08,2.29,0,0,0,0,0.443,0,0,0,0,
7.09,2.29,0,0,0,0,0.443,0,0,0,0,
7.1,2.25,0,0,0,0,0.48,0,0,0,0,
7.11,2.25,0,0,0,0,0.48,0,0,0,0,
7.12,2.2,0,0,0,0,0.48,0,0,0,0,
7.13,2.2,0,0,0,0,0.568,0,0,0,0,
7.14,2.2,0,0,0,0,0.568,0,0,0,0,
7.15,2.15,0,0,0,0,0.479,0,0,0,0,
7.16,2.15,0,0,0,0,0.479,0,0,0,0,
7.17,2.1,0,0,0,0,0.495,0,0,0,0,
7.18,2.1,0,0,0,0,0.495,0,0,0,0,
7.19,2.05,0,0,0,0,0.495,0,0,0,0,
7.2,2.05,0,0,0,0,0.501,0,0,0,0,
7.21,2.05,0,0,0,0,0.501,0,0,0,0,
7.22,2,0,0,0,0,0.581,0,0,0,0,
7.23,2,0,0,0,0,0.581,0,0,0,0,
7.24,1.94,0,0,0,0,0.436,0,0,0,0,
7.25,1.94,0,0,0,0,0.436,0,0,0,0,
7.26,1.94,0,0,0,0,0.436,0,0,0,0,
7.27,1.88,0,0,0,0,0.494,0,0,0,0,
7.28,1.88,0,0,0,0,0.494,0,0,0,0,
7.29,1.83,0,0,0,0,0.485,0,0,0,0,
7.3,1.83,0,0,0,0,0.485,0,0,0,0,
7.31,1.77,0,0,0,0,0.472,0,0,0,0,
7.32,1.77,0,0,0,0,0.472,0,0,0,0,
7.33,1.77,0,0,0,0,0.472,0,0,0,0,
7.34,1.71,0,0,0,0,0.48,0,0,0,0,
7.35,1.71,0,0,0,0,0.48,0,0,0,0,
7.36,1.64,0,0,0,0,0.442,0,0,0,0,
7.37,1.64,0,0,0,0,0.442,0,0,0,0,
7.38,1.58,0,0,0,0,0.442,0,0,0,0,
7.39,1.58,0,0,0,0,0.585,0,0,0,0,
7.4,1.58,0,0,0,0,0.585,0,0,0,0,
7.41,1.51,0,0,0,0,0.499,0,0,0,0,
7.42,1.51,0,0,0,0,0.499,0,0,0,0,
7.43,1.45,0,0,0,0,0.027,0,0,0,0,
7.44,1.45,0,0,0,0,0.027,0,0,0,0,
7.45,1.39,0,0,0,0,0.027,0,0,0,0,
7.46,1.39,0,0,0,0,0.047,0,0,0,0,
7.47,1.39,0,0,0,0,0.047,0,0,0,0,
7.48,1.32,0,0,0,0,0.194,0,0,0,0,
7.49,1.32,0,0,0,0,0.194,0,0,0,0,
7.5,1.26,0,0,0,0,0.042,0,0,0,0,
7.51,1.26,0,0,0,0,0.042,0,0,0,0,
7.52,1.26,0,0,0,0,0.042,0,0,0,0,
7.53,1.2,0,0,0,0,0.218,0,0,0,0,
7.54,1.2,0,0,0,0,0.218,0,0,0,0,
7.55,1.14,0,0,0,0,0.039,0,0,0,0,
7.56,1.14,0,0,0,0,0.039,0,0,0,0,
7.57,1.14,0,0,0,0,0.039,0,0,0,0,
7.58,1.08,0,0,0,0,0.111,0,0,0,0,
7.59,1.08,0,0,0,0,0.111,0,0,0,0,
7.6,1.03,0,0,0,0,0.038,0,0,0,0,
7.61,1.03,0,0,0,0,0.038,0,0,0,0,
7.62,1.03,0,0,0,0,0.038,0,0,0,0,
7.63,0.95,0,0,0,0,0.038,0,0,0,0,
7.64,0.95,0,0,0,0,0,0,0,0,0,
7.65,0.95,0,0,0,0,0,0,0,0,0,
7.66,0.9,0,0,0,0,0.011,0,0,0,0,
7.67,0.9,0,0,0,0,0.011,0,0,0,0,
7.68,0.85,0,0,0,0,0.107,0,0,0,0,
7.69,0.85,0,0,0,0,0.107,0,0,0,0,
7.7,0.85,0,0,0,0,0.107,0,0,0,0,
7.71,0.8,0,0,0,0,0.071,0,0,0,0,
7.72,0.8,0,0,0,0,0.071,0,0,0,0,
7.73,0.75,0,0,0,0,0.055,0,0,0,0,
7.74,0.75,0,0,0,0,0.055,0,0,0,0,
7.75,0.71,0,0,0,0,0.074,0,0,0,0,
7.76,0.71,0,0,0,0,0.074,0,0,0,0,
7.77,0.71,0,0,0,0,0.074,0,0,0,0,
7.78,0.66,0,0,0,0,-0.015,0,0,0,0,
7.79,0.66,0,0,0,0,-0.015,0,0,0,0,
7.8,0.62,0,0,0,0,0.05,0,0,0,0,
7.81,0.62,0,0,0,0,0.05,0,0,0,0,
7.82,0.58,0,0,0,0,-0.011,0,0,0,0,
7.83,0.58,0,0,0,0,-0.011,0,0,0,0,
7.84,0.54,0,0,0,0,-0.011,0,0,0,0,
7.85,0.54,0,0,0,0,0.035,0,0,0,0,
7.86,0.54,0,0,0,0,0.035,0,0,0,0,
7.87,0.5,0,0,0,0,0.022,0,0,0,0,
7.88,0.5,0,0,0,0,0.022,0,0,0,0,
7.89,0.46,0,0,0,0,0.022,0,0,0,0,
7.9,0.46,0,0,0,0,0.03,0,0,0,0,
7.91,0.46,0,0,0,0,0.03,0,0,0,0,
7.92,0.43,0,0,0,0,0.007,0,0,0,0,
7.93,0.43,0,0,0,0,0.007,0,0,0,0,
7.94,0.39,0,0,0,0,0.011,0,0,0,0,
7.95,0.39,0,0,0,0,0.011,0,0,0,0,
7.96,0.36,0,0,0,0,0.011,0,0,0,0,
7.97,0.36,0,0,0,0,-0.03,0,0,0,0,
7.98,0.36,0,0,0,0,-0.03,0,0,0,0,
7.99,0.33,0,0,0,0,-0.014,0,0,0,0,
8,0.33,0,0,0,0,-0.014,0,0,0,0,
8.01,0.3,0,0,0,0,-0.006,0,0,0,0,
8.02,0.3,0,0,0,0,-0.006,0,0,0,0,
8.03,0.27,0,0,0,0,-0.006,0,0,0,0,
8.04,0.27,0,0,0,0,0.011,0,0,0,0,
8.05,0.27,0,0,0,0,0.011,0,0,0,0,
8.059999,0.24,0,0,0,0,0.065,0,0,0,0,
8.07,0.24,0,0,0,0,0.065,0,0,0,0,
8.08,0.22,0,0,0,0,-0.029,0,0,0,0,
8.09,0.22,0,0,0,0,-0.029,0,0,0,0,
8.099999,0.19,0,0,0,0,-0.029,0,0,0,0,
8.11,0.19,0,0,0,0,0.039,0,0,0,0,
8.12,0.19,0,0,0,0,0.039,0,0,0,0,
8.13,0.17,0,0,0,0,-0.045,0,0,0,0,
8.139999,0.17,0,0,0,0,-0.045,0,0,0,0,
8.15,0.15,0,0,0,0,-0.034,0,0,0,0,
8.16,0.15,0,0,0,0,-0.034,0,0,0,0,
8.17,0.13,0,0,0,0,-0.034,0,0,0,0,
8.179999,0.13,0,0,0,0,-0.022,0,0,0,0,
8.19,0.13,0,0,0,0,-0.022,0,0,0,0,
8.2,0.11,0,0,0,0,0.036,0,0,0,0,
8.21,0.11,0,0,0,0,0.036,0,0,0,0,
8.22,0.09,0,0,0,0,-0.069,0,0,0,0,
8.23,0.09,0,0,0,0,-0.069,0,0,0,0,
8.24,0.09,0,0,0,0,-0.069,0,0,0,0,
8.25,0.08,0,0,0,0,0,0,0,0,0,
8.26,0.08,0,0,0,0,0,0,0,0,0,
8.27,0.06,0,0,0,0,0.027,0,0,0,0,
8.28,0.06,0,0,0,0,0.027,0,0,0,0,
8.29,0.05,0,0,0,0,-0.113,0,0,0,0,
8.3,0.05,0,0,0,0,-0.113,0,0,0,0,
8.309999,0.05,0,0,0,0,-0.113,0,0,0,0,
8.32,0.04,0,0,0,0,-0.17,0,0,0,0,
8.33,0.04,0,0,0,0,-0.17,0,0,0,0,
8.34,0.03,0,0,0,0,-0.076,0,0,0,0,
8.349999,0.03,0,0,0,0,-0.076,0,0,0,0,
8.36,0.02,0,0,0,0,0.043,0,0,0,0,
8.37,0.02,0,0,0,0,0.043,0,0,0,0,
8.38,0.01,0,0,0,0,0.043,0,0,0,0,
8.389999,0.01,0,0,0,0,0.104,0,0,0,0,
8.4,0.01,0,0,0,0,0.104,0,0,0,0,
8.41,0.01,0,0,0,0,-0.045,0,0,0,0,
8.42,0.01,0,0,0,0,-0.045,0,0,0,0,
8.429999,0,0,0,0,0,0.002,0,0,0,0,
8.44,0,0,0,0,0,0.002,0,0,0,0,
8.45,0,0,0,0,0,0.002,0,0,0,0,
8.46,0,0,0,0,0,-0.036,0,0,0,0,
8.47,0,0,0,0,0,-0.036,0,0,0,0,
8.48,0,0,0,0,0,-0.134,0,0,0,0,
8.49,0,0,0,0,0,-0.134,0,0,0,0,
8.5,0,0,0,0,0,0.155,0,0,0,0,
8.51,0,0,0,0,0,0.155,0,0,0,0,
8.52,0,0,0,0,0,0.155,0,0,0,0,
8.53,0,0,0,0,0,0.095,0,0,0,0,
8.54,0,0,0,0,0,0.095,0,0,0,0,
8.55,0,0,0,0,0,0.137,0,0,0,0,
8.559999,0,0,0,0,0,0.137,0,0,0,0,
8.57,0,0,0,0,0,0.117,0,0,0,0,
8.58,0,0,0,0,0,0.117,0,0,0,0,
8.59,0,0,0,0,0,0.117,0,0,0,0,
8.599999,0,0,0,0,0,0.094,0,0,0,0,
8.61,0,0,0,0,0,0.094,0,0,0,0,
8.62,0,0,0,0,0,0.082,0,0,0,0,
8.63,0,0,0,0,0,0.082,0,0,0,0,
8.639999,0,0,0,0,0,0.082,0,0,0,0,
8.65,0,0,0,0,0,0.093,0,0,0,0,
8.66,0,0,0,0,0,0.093,0,0,0,0,
8.67,0,0,0,0,0,0.082,0,0,0,0,
8.679999,0,0,0,0,0,0.082,0,0,0,0,
8.69,0,0,0,0,0,0.082,0,0,0,0,
8.7,0,0,0,0,0,0.082,0,0,0,0,
8.71,0,0,0,0,0,0.082,0,0,0,0,
8.72,0,0,0,0,0,0.128,0,0,0,0,
8.73,0,0,0,0,0,0.128,0,0,0,0,
8.74,0,0,0,0,0,0.082,0,0,0,0,
8.75,0,0,0,0,0,0.082,0,0,0,0,
8.76,0,0,0,0,0,0.082,0,0,0,0,
8.77,0,0,0,0,0,0.094,0,0,0,0,
8.78,0,0,0,0,0,0.094,0,0,0,0,
8.79,0,0,0,0,0,0.105,0,0,0,0,
8.8,0,0,0,0,0,0.105,0,0,0,0,
8.809999,0,0,0,0,0,0.128,0,0,0,0,
8.82,0,0,0,0,0,0.128,0,0,0,0,
8.83,0,0,0,0,0,0.128,0,0,0,0,
8.84,0,0,0,0,0,0.094,0,0,0,0,
8.849999,0,0,0,0,0,0.094,0,0,0,0,
8.86,0,0,0,0,0,0.094,0,0,0,0,
8.87,0,0,0,0,0,0.094,0,0,0,0,
8.88,0,0,0,0,0,0.105,0,0,0,0,
8.889999,0,0,0,0,0,0.105,0,0,0,0,
8.9,0,0,0,0,0,0.105,0,0,0,0,
8.91,0,0,0,0,0,0.128,0,0,0,0,
8.92,0,0,0,0,0,0.128,0,0,0,0,
8.929999,0,0,0,0,0,0.128,0,0,0,0,
8.94,0,0,0,0,0,0.128,0,0,0,0,
8.95,0,0,0,0,0,0.094,0,0,0,0,
8.96,0,0,0,0,0,0.094,0,0,0,0,
8.97,0,0,0,0,0,0.094,0,0,0,0,
8.98,0,0,0,0,0,0.105,0,0,0,0,
8.99,0,0,0,0,0,0.105,0,0,0,0,
9,0,0,0,0,0,0.116,0,0,0,0,
9.01,0,0,0,0,0,0.116,0,0,0,0,
9.02,0,0,0,0,0,0.116,0,0,0,0,
9.03,0,0,0,0,0,0.094,0,0,0,0,
9.04,0,0,0,0,0,0.094,0,0,0,0,
9.05,0,0,0,0,0,0.174,0,0,0,0,
9.059999,0,0,0,0,0,0.174,0,0,0,0,
9.07,0,0,0,0,0,0.151,0,0,0,0,
9.08,0,0,0,0,0,0.151,0,0,0,0,
9.09,0,0,0,0,0,0.128,0,0,0,0,
9.099999,0,0,0,0,0,0.128,0,0,0,0,
9.11,0,0,0,0,0,0.128,0,0,0,0,
9.12,0,0,0,0,0,0.082,0,0,0,0,
9.13,0,0,0,0,0,0.082,0,0,0,0,
9.139999,0,0,0,0,0,0.105,0,0,0,0,
9.15,0,0,0,0,0,0.105,0,0,0,0,
9.16,0,0,0,0,0,0.128,0,0,0,0,
9.17,0,0,0,0,0,0.128,0,0,0,0,
9.179999,0,0,0,0,0,0.128,0,0,0,0,
9.19,0,0,0,0,0,0.173,0,0,0,0,
9.2,0,0,0,0,0,0.173,0,0,0,0,
9.21,0,0,0,0,0,0.117,0,0,0,0,
9.22,0,0,0,0,0,0.117,0,0,0,0,
9.23,0,0,0,0,0,0.094,0,0,0,0,
9.24,0,0,0,0,0,0.094,0,0,0,0,
9.25,0,0,0,0,0,0.094,0,0,0,0,
9.26,0,0,0,0,0,0.162,0,0,0,0,
9.27,0,0,0,0,0,0.162,0,0,0,0,
9.28,0,0,0,0,0,0.117,0,0,0,0,
9.29,0,0,0,0,0,0.117,0,0,0,0,
9.3,0,0,0,0,0,0.128,0,0,0,0,
9.309999,0,0,0,0,0,0.128,0,0,0,0,
9.32,0,0,0,0,0,0.128,0,0,0,0,
9.33,0,0,0,0,0,0.174,0,0,0,0,
9.34,0,0,0,0,0,0.174,0,0,0,0,
9.349999,0,0,0,0,0,0.173,0,0,0,0,
9.36,0,0,0,0,0,0.173,0,0,0,0,
9.37,0,0,0,0,0,0.174,0,0,0,0,
9.38,0,0,0,0,0,0.174,0,0,0,0,
9.389999,0,0,0,0,0,0.174,0,0,0,0,
9.4,0,0,0,0,0,0.128,0,0,0,0,
