count, Stick Right Slider (10cm), left pedal pos (cm), left slider pos (cm), right pedal pos (cm), right slider pos (cm), current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
9.38,3.03,0,0,0,0,-0.022,0,0,0,0,
9.389999,3.04,0,0,0,0,-0.064,0,0,0,0,
9.4,3.04,0,0,0,0,-0.064,0,0,0,0,
9.41,3.05,0,0,0,0,-0.126,0,0,0,0,
9.42,3.05,0,0,0,0,-0.126,0,0,0,0,
9.429999,3.06,0,0,0,0,-0.126,0,0,0,0,
9.44,3.06,0,0,0,0,-0.032,0,0,0,0,
9.45,3.06,0,0,0,0,-0.032,0,0,0,0,
9.46,3.07,0,0,0,0,-0.119,0,0,0,0,
9.469999,3.07,0,0,0,0,-0.119,0,0,0,0,
9.48,3.08,0,0,0,0,-0.07,0,0,0,0,
9.49,3.08,0,0,0,0,-0.07,0,0,0,0,
9.5,3.08,0,0,0,0,-0.07,0,0,0,0,
9.51,3.08,0,0,0,0,0.022,0,0,0,0,
9.52,3.08,0,0,0,0,0.022,0,0,0,0,
9.53,3.08,0,0,0,0,0.011,0,0,0,0,
9.54,3.08,0,0,0,0,0.011,0,0,0,0,
9.55,3.08,0,0,0,0,0.106,0,0,0,0,
9.559999,3.08,0,0,0,0,0.106,0,0,0,0,
9.57,3.08,0,0,0,0,0.106,0,0,0,0,
9.58,3.08,0,0,0,0,0.319,0,0,0,0,
9.59,3.08,0,0,0,0,0.319,0,0,0,0,
9.599999,3.08,0,0,0,0,0.666,0,0,0,0,
9.61,3.08,0,0,0,0,0.666,0,0,0,0,
9.62,3.08,0,0,0,0,0.666,0,0,0,0,
9.63,3.08,0,0,0,0,0.563,0,0,0,0,
9.639999,3.08,0,0,0,0,0.563,0,0,0,0,
9.65,3.07,0,0,0,0,0.563,0,0,0,0,
9.66,3.07,0,0,0,0,0.563,0,0,0,0,
9.67,3.06,0,0,0,0,0.521,0,0,0,0,
9.679999,3.06,0,0,0,0,0.521,0,0,0,0,
9.69,3.06,0,0,0,0,0.521,0,0,0,0,
9.7,3.05,0,0,0,0,0.458,0,0,0,0,
9.71,3.05,0,0,0,0,0.458,0,0,0,0,
9.719999,3.03,0,0,0,0,0.567,0,0,0,0,
9.73,3.03,0,0,0,0,0.567,0,0,0,0,
9.74,3.02,0,0,0,0,0.567,0,0,0,0,
9.75,3.02,0,0,0,0,0.484,0,0,0,0,
9.76,3.02,0,0,0,0,0.484,0,0,0,0,
9.77,3,0,0,0,0,0.934,0,0,0,0,
9.78,3,0,0,0,0,0.934,0,0,0,0,
9.79,2.98,0,0,0,0,0.512,0,0,0,0,
9.8,2.98,0,0,0,0,0.512,0,0,0,0,
9.809999,2.96,0,0,0,0,0.512,0,0,0,0,
9.82,2.96,0,0,0,0,0.548,0,0,0,0,
9.83,2.96,0,0,0,0,0.548,0,0,0,0,
9.84,2.94,0,0,0,0,0.578,0,0,0,0,
9.849999,2.94,0,0,0,0,0.578,0,0,0,0,
9.86,2.91,0,0,0,0,0.598,0,0,0,0,
9.87,2.91,0,0,0,0,0.598,0,0,0,0,
9.88,2.88,0,0,0,0,0.598,0,0,0,0,
9.889999,2.88,0,0,0,0,0.581,0,0,0,0,
9.9,2.88,0,0,0,0,0.581,0,0,0,0,
9.91,2.86,0,0,0,0,0.548,0,0,0,0,
9.92,2.86,0,0,0,0,0.548,0,0,0,0,
9.929999,2.83,0,0,0,0,0.584,0,0,0,0,
9.94,2.83,0,0,0,0,0.584,0,0,0,0,
9.95,2.79,0,0,0,0,0.615,0,0,0,0,
9.96,2.79,0,0,0,0,0.615,0,0,0,0,
9.969999,2.79,0,0,0,0,0.615,0,0,0,0,
9.98,2.76,0,0,0,0,0.508,0,0,0,0,
9.99,2.76,0,0,0,0,0.508,0,0,0,0,
